date,p1.sm,p2.sm,p3.sm,p4.sm,p5.sm,p6.sm,p7.sm,p8.sm,p9.sm,p10.sm,p11.sm,p12.sm,p13.sm,p14.sm,p15.sm,p16.sm,p17.sm,p18.sm
2016-10-12,0.079625,0.125708333,0.13575,0.098958333,0.112666667,0.110583333,0.12175,0.112708333,0.134458333,0.152458333,0.111041667,0.102875,0.1545,0.156583333,0.1065,0.126166667,0.110541667,0.124458333
2016-10-13,0.075041667,0.118541667,0.127958333,0.096333333,0.106833333,0.105416667,0.115875,0.105166667,0.125416667,0.145166667,0.105916667,0.097125,0.145958333,0.149541667,0.102583333,0.121125,0.104291667,0.118291667
2016-10-14,0.071375,0.112583333,0.122041667,0.09325,0.102375,0.101208333,0.111333333,0.099083333,0.1185,0.139333333,0.101333333,0.092458333,0.14025,0.144,0.099375,0.116708333,0.098458333,0.112875
2016-10-15,0.067,0.106,0.11625,0.089916667,0.098041667,0.097291667,0.106708333,0.092333333,0.111333333,0.133,0.096,0.087125,0.132208333,0.138333333,0.096333333,0.111833333,0.091625,0.106708333
2016-10-16,0.06425,0.101166667,0.111958333,0.087375,0.094958333,0.094375,0.103083333,0.087833333,0.106416667,0.127875,0.092291667,0.083791667,0.126666667,0.134541667,0.093958333,0.10825,0.087666667,0.10225
2016-10-17,0.062708333,0.095625,0.10825,0.085166667,0.092083333,0.092625,0.1005,0.084541667,0.1025,0.124083333,0.090083333,0.081,0.12225,0.131291667,0.092708333,0.105166667,0.084458333,0.098791667
2016-10-18,0.078041667,0.101041667,0.11325,0.091375,0.103041667,0.097,0.121166667,0.107666667,0.12475,0.137333333,0.105583333,0.08575,0.133,0.164833333,0.098916667,0.11375,0.103708333,0.106083333
2016-10-19,0.073708333,0.098833333,0.112625,0.090291667,0.105,0.096416667,0.117458333,0.098083333,0.117833333,0.136541667,0.099583333,0.083583333,0.127375,0.146083333,0.098125,0.111125,0.099625,0.102
2016-10-20,0.073958333,0.094,0.10875,0.086208333,0.100458333,0.093208333,0.1095,0.088083333,0.107916667,0.129875,0.093208333,0.080208333,0.119833333,0.134291667,0.094625,0.107208333,0.091625,0.09725
2016-10-21,0.073916667,0.102958333,0.122416667,0.08725,0.109666667,0.116458333,0.12075,0.108375,0.120708333,0.138666667,0.099458333,0.087875,0.147875,0.159333333,0.098875,0.120875,0.103416667,0.102666667
2016-10-22,0.122583333,0.178958333,0.190333333,0.113541667,0.153958333,0.164041667,0.179541667,0.183,0.203666667,0.197583333,0.143083333,0.14975,0.232625,0.224208333,0.140875,0.168458333,0.155666667,0.149875
2016-10-23,0.129583333,0.183041667,0.190333333,0.126666667,0.151083333,0.163083333,0.175583333,0.178833333,0.205166667,0.196916667,0.153208333,0.148541667,0.222958333,0.214,0.142458333,0.1675,0.156083333,0.165875
2016-10-24,0.1135,0.162375,0.175083333,0.123916667,0.136375,0.13675,0.151583333,0.156083333,0.181,0.179125,0.140916667,0.132208333,0.201666667,0.189625,0.125916667,0.153083333,0.138875,0.157916667
2016-10-25,0.104625,0.150791667,0.163333333,0.120083333,0.128083333,0.125791667,0.141291667,0.141916667,0.167041667,0.16925,0.135208333,0.122416667,0.189583333,0.177625,0.11825,0.144708333,0.130875,0.149375
2016-10-26,0.098458333,0.144083333,0.15575,0.117791667,0.122916667,0.119375,0.1355,0.132875,0.158041667,0.163166667,0.131833333,0.116041667,0.181708333,0.1705,0.113625,0.138833333,0.125666667,0.144708333
2016-10-27,0.10175,0.145833333,0.1525,0.118,0.120375,0.11925,0.140916667,0.130791667,0.158875,0.163708333,0.134,0.113666667,0.181375,0.173708333,0.112,0.140333333,0.129125,0.142458333
2016-10-28,0.165291667,0.212041667,0.210791667,0.13475,0.180583333,0.175083333,0.225083333,0.203875,0.235125,0.232708333,0.180416667,0.161333333,0.240333333,0.247833333,0.16025,0.203708333,0.18925,0.181625
2016-10-29,0.146916667,0.187,0.194875,0.136875,0.154916667,0.1545,0.173625,0.182083333,0.2045,0.203583333,0.167333333,0.148083333,0.216,0.209958333,0.142958333,0.178208333,0.156291667,0.180708333
2016-10-30,0.135,0.175583333,0.181166667,0.132625,0.144791667,0.143,0.159458333,0.1665,0.188791667,0.191291667,0.159208333,0.13825,0.204166667,0.196125,0.133958333,0.165125,0.147333333,0.17
2016-10-31,0.126208333,0.169083333,0.172916667,0.128583333,0.139416667,0.138583333,0.153041667,0.155666667,0.1805,0.184,0.155125,0.132083333,0.197,0.187791667,0.129625,0.157375,0.142791667,0.164583333
2016-11-01,0.120541667,0.164541667,0.166208333,0.125875,0.135333333,0.133458333,0.147541667,0.14825,0.171833333,0.177791667,0.151416667,0.127083333,0.191375,0.182166667,0.125958333,0.15175,0.137666667,0.160583333
2016-11-02,0.1165,0.161666667,0.161791667,0.124,0.131916667,0.129541667,0.142041667,0.14375,0.165333333,0.173,0.148666667,0.123666667,0.187166667,0.177791667,0.123291667,0.147708333,0.134416667,0.157375
2016-11-03,0.112583333,0.158833333,0.157791667,0.121708333,0.127958333,0.125958333,0.135666667,0.139416667,0.158416667,0.168333333,0.146041667,0.120875,0.183333333,0.173666667,0.120916667,0.143125,0.13125,0.154666667
2016-11-04,0.109333333,0.156333333,0.154416667,0.119625,0.124541667,0.122666667,0.133583333,0.135958333,0.153375,0.1645,0.143791667,0.118541667,0.180041667,0.170333333,0.119083333,0.139458333,0.128625,0.152416667
2016-11-05,0.106791667,0.154333333,0.151541667,0.117833333,0.122541667,0.120125,0.131875,0.132916667,0.149625,0.161083333,0.141666667,0.116125,0.177541667,0.167458333,0.117208333,0.136958333,0.126291667,0.15
2016-11-06,0.114083333,0.15625,0.152541667,0.118333333,0.125041667,0.122291667,0.137,0.131958333,0.155166667,0.165166667,0.150208333,0.118583333,0.18525,0.175708333,0.120708333,0.136791667,0.14125,0.152958333
2016-11-07,0.110666667,0.156291667,0.150958333,0.1175,0.125666667,0.1215,0.135833333,0.130833333,0.151791667,0.16375,0.146625,0.118,0.181291667,0.172625,0.119958333,0.135833333,0.13525,0.151958333
2016-11-08,0.107583333,0.155,0.148708333,0.116791667,0.123833333,0.120791667,0.13325,0.129625,0.148291667,0.161333333,0.143833333,0.116833333,0.178625,0.168666667,0.118125,0.134291667,0.131,0.15
2016-11-09,0.104958333,0.153625,0.147,0.11575,0.122166667,0.119958333,0.131541667,0.127875,0.146,0.158791667,0.14175,0.11575,0.175916667,0.165916667,0.116583333,0.132583333,0.129125,0.148458333
2016-11-10,0.102625,0.152208333,0.145166667,0.114166667,0.12025,0.118833333,0.130041667,0.126125,0.144291667,0.156791667,0.140333333,0.114375,0.173875,0.16325,0.115375,0.130791667,0.127041667,0.147
2016-11-11,0.100916667,0.150958333,0.143708333,0.113416667,0.119375,0.117458333,0.128791667,0.124666667,0.142208333,0.154791667,0.13875,0.112916667,0.171833333,0.1615,0.113958333,0.129375,0.125041667,0.145666667
2016-11-12,0.098833333,0.149708333,0.141958333,0.112083333,0.117875,0.1155,0.127875,0.122833333,0.140083333,0.152791667,0.137083333,0.111625,0.169958333,0.159791667,0.113,0.127666667,0.123333333,0.14425
2016-11-13,0.097666667,0.148833333,0.141083333,0.111833333,0.116916667,0.11475,0.126916667,0.121833333,0.138541667,0.151458333,0.136041667,0.110958333,0.168625,0.158416667,0.112333333,0.126625,0.122083333,0.143625
2016-11-14,0.096333333,0.147916667,0.139916667,0.110875,0.114833333,0.113208333,0.126041667,0.12075,0.136666667,0.149375,0.134833333,0.109875,0.167375,0.156958333,0.111291667,0.125375,0.120875,0.142583333
2016-11-15,0.113125,0.158583333,0.156916667,0.117083333,0.131958333,0.136,0.161583333,0.147,0.157666667,0.168583333,0.152291667,0.127416667,0.189166667,0.189083333,0.124666667,0.141458333,0.142416667,0.160875
2016-11-16,0.143541667,0.18875,0.196208333,0.13975,0.16075,0.1635,0.186583333,0.200208333,0.196708333,0.207291667,0.177875,0.159916667,0.223,0.2165,0.148416667,0.173416667,0.160125,0.197458333
2016-11-17,0.135833333,0.180375,0.185208333,0.136208333,0.145958333,0.149166667,0.166083333,0.182208333,0.185041667,0.194083333,0.167458333,0.146958333,0.209,0.198416667,0.138,0.163333333,0.149791667,0.18325
2016-11-18,0.130708333,0.175416667,0.1775,0.133,0.139833333,0.141583333,0.157041667,0.171125,0.17675,0.186333333,0.162083333,0.139625,0.201625,0.19025,0.132875,0.157291667,0.144375,0.175375
2016-11-19,0.126875,0.172291667,0.172291667,0.130791667,0.135916667,0.137333333,0.152666667,0.163875,0.170875,0.181,0.158625,0.135208333,0.196708333,0.185,0.129583333,0.153333333,0.14075,0.1705
2016-11-20,0.156291667,0.188875,0.190708333,0.13725,0.152625,0.165875,0.189791667,0.188833333,0.200291667,0.201583333,0.182458333,0.158125,0.219166667,0.218916667,0.148166667,0.170041667,0.16525,0.184166667
2016-11-21,0.155041667,0.189166667,0.193166667,0.139333333,0.1535,0.166583333,0.178083333,0.19475,0.199541667,0.201291667,0.175708333,0.159291667,0.214583333,0.208333333,0.146625,0.175166667,0.155708333,0.185375
2016-11-22,0.147083333,0.183041667,0.184958333,0.136125,0.146,0.157291667,0.168375,0.184875,0.19025,0.1935,0.169166667,0.152291667,0.207541667,0.199166667,0.140708333,0.169708333,0.148666667,0.178666667
2016-11-23,0.141375,0.179041667,0.179375,0.133833333,0.141833333,0.150083333,0.161916667,0.176333333,0.1825,0.188083333,0.164875,0.146125,0.202375,0.192958333,0.13675,0.164916667,0.144791667,0.17425
2016-11-24,0.1375,0.178458333,0.176125,0.132583333,0.139333333,0.147375,0.165125,0.170541667,0.181458333,0.186916667,0.16625,0.142666667,0.200291667,0.191833333,0.13475,0.161208333,0.1465,0.172416667
2016-11-25,0.146625,0.190125,0.183291667,0.136791667,0.146,0.155458333,0.183875,0.175166667,0.199416667,0.20125,0.182125,0.146083333,0.2085,0.21075,0.138208333,0.163041667,0.172291667,0.178375
2016-11-26,0.142416667,0.188833333,0.184916667,0.138416667,0.146375,0.157666667,0.172583333,0.176583333,0.192916667,0.198291667,0.172958333,0.148,0.204916667,0.201625,0.138208333,0.164916667,0.155833333,0.177458333
2016-11-27,0.136958333,0.183333333,0.179708333,0.135791667,0.1425,0.1515,0.16375,0.169583333,0.1855,0.191458333,0.167333333,0.14425,0.200083333,0.194125,0.134958333,0.1615,0.149625,0.173916667
2016-11-28,0.1335,0.18,0.175791667,0.133791667,0.139833333,0.146666667,0.159583333,0.164166667,0.179875,0.187208333,0.16375,0.141,0.196458333,0.189208333,0.132583333,0.15825,0.145708333,0.171208333
2016-11-29,0.15025,0.1975,0.1905,0.137708333,0.15725,0.166875,0.190666667,0.187583333,0.20575,0.202333333,0.179125,0.160083333,0.214458333,0.21925,0.143666667,0.1755,0.168041667,0.187583333
2016-11-30,0.184333333,0.226333333,0.226583333,0.153583333,0.18775,0.199875,0.221458333,0.227583333,0.247041667,0.233833333,0.204916667,0.186583333,0.239958333,0.254,0.167666667,0.210166667,0.187666667,0.220333333
2016-12-01,0.199791667,0.247416667,0.243458333,0.168625,0.210125,0.220583333,0.238958333,0.24675,0.264041667,0.250208333,0.219,0.201458333,0.266708333,0.277583333,0.1805,0.228125,0.203666667,0.249791667
2016-12-02,0.171,0.212416667,0.21225,0.156208333,0.173625,0.180208333,0.193791667,0.2065,0.224458333,0.221791667,0.19225,0.171291667,0.225041667,0.22425,0.157708333,0.197333333,0.167916667,0.207
2016-12-03,0.162041667,0.202666667,0.201,0.151583333,0.163583333,0.17075,0.183166667,0.19375,0.210333333,0.213291667,0.18375,0.163625,0.213791667,0.210708333,0.150291667,0.189375,0.161083333,0.196208333
2016-12-04,0.156625,0.197041667,0.194125,0.147958333,0.157875,0.165208333,0.177541667,0.186,0.20175,0.208041667,0.178666667,0.158333333,0.207041667,0.202666667,0.14575,0.185125,0.157,0.190333333
2016-12-05,0.153458333,0.193083333,0.189833333,0.146208333,0.154125,0.162125,0.174166667,0.181625,0.196125,0.204791667,0.175458333,0.155125,0.202625,0.197541667,0.142833333,0.182125,0.154166667,0.186708333
2016-12-06,0.156375,0.190333333,0.187,0.144666667,0.151541667,0.16,0.172,0.17875,0.19225,0.202208333,0.173333333,0.15375,0.19975,0.193916667,0.140916667,0.187708333,0.152833333,0.183958333
2016-12-07,0.166541667,0.188041667,0.188208333,0.143625,0.153541667,0.158416667,0.170541667,0.1785,0.198625,0.201666667,0.171791667,0.153041667,0.199541667,0.193,0.140458333,0.194375,0.151583333,0.181875
2016-12-08,0.166125,0.186458333,0.192125,0.142875,0.160541667,0.157958333,0.171416667,0.183375,0.204375,0.207958333,0.170958333,0.157916667,0.204041667,0.199583333,0.142291667,0.194458333,0.151875,0.180166667
2016-12-09,0.159583333,0.184916667,0.184125,0.141375,0.156041667,0.15525,0.171875,0.1845,0.194708333,0.205125,0.169083333,0.156541667,0.201166667,0.19525,0.140541667,0.186875,0.150125,0.178083333
2016-12-10,0.153333333,0.182916667,0.179791667,0.13725,0.150333333,0.152458333,0.169458333,0.178791667,0.187875,0.199125,0.166625,0.151958333,0.196416667,0.19075,0.135416667,0.179625,0.142333333,0.175041667
2016-12-11,0.150208333,0.180041667,0.175333333,0.132166667,0.14475,0.150916667,0.167125,0.176,0.181708333,0.193916667,0.161666667,0.149041667,0.192041667,0.186041667,0.131583333,0.176375,0.137791667,0.171625
2016-12-12,0.168541667,0.181041667,0.175416667,0.136208333,0.151583333,0.153,0.17675,0.178333333,0.183791667,0.201916667,0.175416667,0.149583333,0.191625,0.187083333,0.134,0.192625,0.14,0.172208333
2016-12-13,0.170708333,0.188541667,0.177291667,0.143083333,0.157458333,0.153791667,0.187166667,0.190375,0.192875,0.2075,0.179916667,0.15875,0.19675,0.193958333,0.137666667,0.196666667,0.1445,0.174
2016-12-14,0.166208333,0.188416667,0.177833333,0.143458333,0.1535,0.157458333,0.175541667,0.191875,0.190875,0.203166667,0.174166667,0.158416667,0.195958333,0.192333333,0.137833333,0.190708333,0.145958333,0.174
2016-12-15,0.159791667,0.185791667,0.176541667,0.142041667,0.149875,0.158,0.171333333,0.186166667,0.186791667,0.200166667,0.170416667,0.156458333,0.193458333,0.188875,0.135666667,0.184791667,0.144333333,0.172791667
2016-12-16,0.153791667,0.182541667,0.17525,0.139125,0.146875,0.155375,0.168291667,0.180125,0.182166667,0.197125,0.166208333,0.152166667,0.190625,0.18575,0.134041667,0.178916667,0.139875,0.171208333
2016-12-17,0.152833333,0.180083333,0.173208333,0.136458333,0.144375,0.154583333,0.167,0.177583333,0.179291667,0.195083333,0.163333333,0.149625,0.188208333,0.183125,0.132583333,0.177041667,0.13825,0.169208333
2016-12-18,0.203416667,0.1995,0.18975,0.150583333,0.204666667,0.157958333,0.230458333,0.204666667,0.223125,0.228833333,0.20475,0.178125,0.223375,0.247416667,0.150875,0.198666667,0.148708333,0.187625
2016-12-19,0.182583333,0.205791667,0.206166667,0.158583333,0.186708333,0.165375,0.208666667,0.214375,0.233208333,0.227958333,0.199541667,0.179166667,0.229625,0.23725,0.158791667,0.201416667,0.162166667,0.202666667
2016-12-20,0.168166667,0.197041667,0.198166667,0.15225,0.1705,0.1625,0.189666667,0.199166667,0.213041667,0.215583333,0.18575,0.16725,0.216541667,0.216208333,0.151291667,0.191458333,0.153958333,0.193291667
2016-12-21,0.164916667,0.192833333,0.192583333,0.148541667,0.163,0.160791667,0.183666667,0.192583333,0.203458333,0.2105,0.179833333,0.162166667,0.209583333,0.206708333,0.146625,0.187333333,0.1505,0.188166667
2016-12-22,0.165875,0.19075,0.18875,0.147583333,0.1585,0.15975,0.180833333,0.191125,0.197791667,0.207583333,0.177166667,0.158583333,0.2055,0.200375,0.14425,0.189708333,0.14975,0.185375
2016-12-23,0.174875,0.190083333,0.186,0.146791667,0.155583333,0.164208333,0.179375,0.198083333,0.194291667,0.206125,0.176083333,0.161333333,0.202375,0.196416667,0.146083333,0.196041667,0.149083333,0.183791667
2016-12-24,0.195416667,0.199083333,0.1855,0.148333333,0.18225,0.167791667,0.197333333,0.207125,0.208875,0.215916667,0.194,0.170666667,0.210625,0.226833333,0.152958333,0.232583333,0.152208333,0.1845
2016-12-25,0.18625,0.207375,0.194166667,0.155375,0.182166667,0.169,0.20525,0.210375,0.227541667,0.222833333,0.196791667,0.174041667,0.223541667,0.235083333,0.157333333,0.214708333,0.159166667,0.193375
2016-12-26,0.172333333,0.199,0.192125,0.152833333,0.169458333,0.16375,0.191166667,0.200666667,0.2135,0.215083333,0.186333333,0.16625,0.214833333,0.216583333,0.151416667,0.197125,0.155625,0.191
2016-12-27,0.18125,0.2155,0.21275,0.159708333,0.202416667,0.178875,0.228166667,0.209041667,0.247666667,0.237333333,0.222208333,0.183208333,0.234416667,0.268,0.158875,0.197291667,0.191666667,0.213208333
2016-12-28,0.168083333,0.212,0.216708333,0.160625,0.189,0.170333333,0.208625,0.199,0.237125,0.230291667,0.203916667,0.171916667,0.228041667,0.238166667,0.153291667,0.191416667,0.171583333,0.214541667
2016-12-29,0.16275,0.204041667,0.205333333,0.155666667,0.175125,0.164333333,0.195708333,0.1925,0.219916667,0.22075,0.192333333,0.164666667,0.217666667,0.220208333,0.147708333,0.187333333,0.162833333,0.201333333
2016-12-30,0.176208333,0.200208333,0.199166667,0.153208333,0.167833333,0.166083333,0.190875,0.195875,0.210625,0.215833333,0.187,0.167208333,0.212208333,0.211166667,0.147083333,0.200125,0.158541667,0.195208333
2016-12-31,0.169958333,0.197583333,0.1945,0.15075,0.163791667,0.167791667,0.18875,0.198375,0.205333333,0.213875,0.184083333,0.168291667,0.208166667,0.206333333,0.147416667,0.195166667,0.156041667,0.191333333
2017-01-01,0.182875,0.196,0.191166667,0.149125,0.161125,0.171333333,0.187541667,0.202791667,0.202,0.212958333,0.182291667,0.171375,0.20525,0.202708333,0.148541667,0.2045,0.15425,0.188791667
2017-01-02,0.175125,0.195875,0.188625,0.148041667,0.160416667,0.171625,0.187666667,0.203,0.201083333,0.21475,0.182625,0.170416667,0.203958333,0.203166667,0.148583333,0.197541667,0.15325,0.187416667
2017-01-03,0.197625,0.198583333,0.188583333,0.14825,0.177625,0.188166667,0.189708333,0.21275,0.207041667,0.221916667,0.190458333,0.184833333,0.241291667,0.235541667,0.152791667,0.209125,0.169375,0.191541667
2017-01-04,0.193416667,0.218041667,0.214125,0.162458333,0.216541667,0.199291667,0.213333333,0.223458333,0.25375,0.245916667,0.216875,0.192583333,0.278541667,0.292125,0.164833333,0.216375,0.189666667,0.227666667
2017-01-05,0.175375,0.212041667,0.209666667,0.160291667,0.189708333,0.1765,0.20475,0.206041667,0.234916667,0.231666667,0.202916667,0.173291667,0.242583333,0.245958333,0.153791667,0.199083333,0.171291667,0.213166667
2017-01-06,0.168625,0.203291667,0.2015,0.15575,0.175791667,0.169416667,0.194416667,0.198458333,0.218125,0.221416667,0.1915,0.166375,0.2255,0.223166667,0.148541667,0.192291667,0.16125,0.201208333
2017-01-07,0.163833333,0.198583333,0.195416667,0.151333333,0.168708333,0.163541667,0.189083333,0.193541667,0.208,0.215958333,0.185791667,0.161708333,0.215583333,0.212166667,0.144708333,0.188083333,0.154958333,0.193583333
2017-01-08,0.1625,0.19525,0.190791667,0.146833333,0.164166667,0.162791667,0.186166667,0.191291667,0.201416667,0.212583333,0.18175,0.160125,0.208958333,0.204833333,0.143333333,0.186666667,0.151375,0.188583333
2017-01-09,0.160708333,0.192083333,0.186458333,0.141166667,0.160583333,0.160625,0.183458333,0.188916667,0.195958333,0.209291667,0.178458333,0.157625,0.203916667,0.199458333,0.141375,0.18475,0.148,0.184375
2017-01-10,0.158583333,0.189291667,0.183291667,0.13775,0.157375,0.158958333,0.181166667,0.186916667,0.191791667,0.206333333,0.175416667,0.156208333,0.199833333,0.195125,0.139791667,0.183458333,0.145333333,0.180583333
2017-01-11,0.192916667,0.202916667,0.191125,0.145916667,0.193583333,0.170458333,0.206333333,0.22025,0.23075,0.224125,0.20275,0.175583333,0.217166667,0.233541667,0.151875,0.236375,0.176416667,0.193
2017-01-12,0.192083333,0.238958333,0.233625,0.170916667,0.24225,0.182333333,0.246708333,0.222333333,0.27775,0.255875,0.234166667,0.18025,0.256541667,0.288125,0.157375,0.213875,0.228916667,0.234125
2017-01-13,0.180958333,0.243541667,0.236208333,0.172541667,0.217166667,0.17925,0.22775,0.215916667,0.256958333,0.252791667,0.228458333,0.176333333,0.251125,0.272166667,0.155208333,0.205958333,0.206458333,0.236208333
2017-01-14,0.169416667,0.213458333,0.210083333,0.153333333,0.183791667,0.16775,0.201708333,0.203125,0.226583333,0.226583333,0.195416667,0.165875,0.22725,0.227541667,0.148416667,0.195291667,0.161,0.206541667
2017-01-15,0.164916667,0.200458333,0.198166667,0.1445,0.171458333,0.164291667,0.192875,0.197666667,0.21175,0.216166667,0.181583333,0.161875,0.215166667,0.211541667,0.14525,0.190291667,0.14925,0.193625
2017-01-16,0.162041667,0.190541667,0.189875,0.139875,0.162625,0.160875,0.185583333,0.194041667,0.200875,0.209458333,0.17275,0.158708333,0.205666667,0.201208333,0.143125,0.186958333,0.139833333,0.184875
2017-01-17,0.160458333,0.187125,0.186625,0.139041667,0.159,0.160625,0.183375,0.192,0.194833333,0.20725,0.17,0.157333333,0.2015,0.195791667,0.141458333,0.184583333,0.136708333,0.180041667
2017-01-18,0.176416667,0.189791667,0.187166667,0.141125,0.160458333,0.162333333,0.185708333,0.194291667,0.194,0.208916667,0.17325,0.162,0.201875,0.195708333,0.142125,0.193166667,0.140083333,0.1795
2017-01-19,0.189666667,0.193333333,0.187625,0.143875,0.162333333,0.165333333,0.185875,0.198708333,0.194291667,0.210791667,0.176291667,0.1685,0.202125,0.19575,0.144458333,0.218708333,0.143208333,0.18
2017-01-20,0.179041667,0.195833333,0.187208333,0.147083333,0.167625,0.1705,0.185958333,0.205833333,0.196416667,0.21175,0.180541667,0.174375,0.206333333,0.195666667,0.148541667,0.209291667,0.145333333,0.180791667
2017-01-21,0.170166667,0.19775,0.188666667,0.148125,0.176958333,0.171541667,0.192625,0.201833333,0.20875,0.213208333,0.186625,0.172416667,0.210708333,0.207833333,0.147708333,0.194416667,0.151625,0.182416667
2017-01-22,0.167666667,0.207208333,0.205708333,0.153541667,0.193,0.168458333,0.212291667,0.19675,0.240666667,0.229125,0.211666667,0.167208333,0.226458333,0.247291667,0.145083333,0.188208333,0.188125,0.194916667
2017-01-23,0.165583333,0.212791667,0.207,0.156416667,0.182458333,0.166125,0.199916667,0.193875,0.227375,0.22775,0.206208333,0.163916667,0.220583333,0.232666667,0.142666667,0.186041667,0.180166667,0.201875
2017-01-24,0.161958333,0.205791667,0.197916667,0.153,0.172583333,0.163458333,0.190541667,0.190916667,0.215041667,0.219541667,0.193625,0.161333333,0.213583333,0.216833333,0.140625,0.183583333,0.164833333,0.196375
2017-01-25,0.160291667,0.202791667,0.210958333,0.150458333,0.17975,0.160916667,0.187375,0.1885,0.211,0.216333333,0.190666667,0.158875,0.214583333,0.211083333,0.138958333,0.183625,0.161333333,0.1935
2017-01-26,0.168291667,0.202375,0.222458333,0.149125,0.232333333,0.15975,0.187,0.19275,0.21375,0.215458333,0.196875,0.158708333,0.235875,0.221708333,0.139708333,0.229625,0.167041667,0.193125
2017-01-27,0.170583333,0.202,0.216,0.150083333,0.207791667,0.162333333,0.188541667,0.199375,0.218833333,0.217,0.199625,0.167,0.237666667,0.231541667,0.14575,0.212166667,0.170791667,0.193916667
2017-01-28,0.163958333,0.200416667,0.200958333,0.149208333,0.184625,0.161958333,0.188416667,0.197333333,0.215208333,0.215958333,0.194166667,0.165041667,0.222708333,0.219333333,0.143916667,0.194958333,0.163583333,0.191375
2017-01-29,0.160791667,0.198208333,0.193291667,0.147041667,0.172666667,0.160625,0.187041667,0.19375,0.207291667,0.213625,0.188166667,0.16075,0.213333333,0.209041667,0.141291667,0.187833333,0.155,0.187666667
2017-01-30,0.157916667,0.194375,0.186375,0.141708333,0.16575,0.157916667,0.184125,0.190875,0.200708333,0.209291667,0.182166667,0.157166667,0.206208333,0.201166667,0.139208333,0.183291667,0.146541667,0.182208333
2017-01-31,0.155416667,0.185708333,0.1785,0.135208333,0.1565,0.154958333,0.177166667,0.18875,0.191916667,0.202,0.171125,0.154,0.197708333,0.19225,0.137166667,0.180333333,0.135666667,0.175083333
2017-02-01,0.157666667,0.183458333,0.176333333,0.135625,0.153958333,0.157,0.176458333,0.187875,0.187416667,0.201,0.16925,0.154458333,0.194125,0.189958333,0.137,0.180875,0.132875,0.172166667
2017-02-02,0.159375,0.182458333,0.175375,0.13525,0.152791667,0.155958333,0.176291667,0.187416667,0.184333333,0.199666667,0.168083333,0.153833333,0.191666667,0.187041667,0.135916667,0.182208333,0.13225,0.169666667
2017-02-03,0.156,0.179541667,0.172125,0.133125,0.149458333,0.1535,0.17325,0.186625,0.179791667,0.197083333,0.164458333,0.152125,0.187458333,0.183208333,0.134666667,0.179041667,0.128208333,0.1665
2017-02-04,0.154,0.175208333,0.168,0.131,0.145375,0.151083333,0.169583333,0.185125,0.174125,0.193875,0.160875,0.149916667,0.18125,0.178791667,0.13325,0.176833333,0.123916667,0.16225
2017-02-05,0.153041667,0.171708333,0.164416667,0.130416667,0.142583333,0.152333333,0.167083333,0.184,0.168666667,0.191541667,0.158458333,0.149416667,0.176541667,0.175291667,0.132541667,0.175791667,0.122333333,0.158958333
2017-02-06,0.153625,0.172,0.164791667,0.131041667,0.143333333,0.153,0.168666667,0.183875,0.168708333,0.192416667,0.159208333,0.148875,0.176416667,0.175,0.132041667,0.174041667,0.122583333,0.158291667
2017-02-07,0.153458333,0.172583333,0.165291667,0.131458333,0.144041667,0.152666667,0.169416667,0.182791667,0.168916667,0.193,0.159208333,0.14825,0.176416667,0.174125,0.1315,0.172833333,0.122541667,0.157583333
2017-02-08,0.166833333,0.1745,0.166833333,0.133791667,0.159791667,0.153875,0.171875,0.200458333,0.181916667,0.194291667,0.167875,0.151458333,0.20125,0.185166667,0.13275,0.214208333,0.124041667,0.158333333
2017-02-09,0.170958333,0.177541667,0.168958333,0.136958333,0.177916667,0.156916667,0.176041667,0.21225,0.201541667,0.197041667,0.181416667,0.160541667,0.225166667,0.207791667,0.141583333,0.209333333,0.126583333,0.159708333
2017-02-10,0.175333333,0.180125,0.170916667,0.138083333,0.167791667,0.159833333,0.177,0.207041667,0.195208333,0.198666667,0.179958333,0.161583333,0.21425,0.199666667,0.141666667,0.211166667,0.128916667,0.16
2017-02-11,0.181166667,0.182,0.17175,0.138958333,0.162375,0.163458333,0.177125,0.20825,0.191833333,0.199,0.178958333,0.166291667,0.208291667,0.194541667,0.143,0.2155,0.130041667,0.160583333
2017-02-12,0.184625,0.183458333,0.172,0.140125,0.158708333,0.168375,0.176958333,0.2095,0.189041667,0.199791667,0.177375,0.170833333,0.204166667,0.190958333,0.145125,0.218916667,0.131,0.161
2017-02-13,0.187625,0.184125,0.172,0.141,0.156458333,0.172666667,0.17625,0.211791667,0.187291667,0.200041667,0.177,0.17425,0.2015,0.188375,0.147333333,0.222333333,0.13175,0.16175
2017-02-14,0.188375,0.184833333,0.172,0.141,0.1555,0.175666667,0.176041667,0.213708333,0.186333333,0.200208333,0.177,0.176833333,0.199625,0.186541667,0.149708333,0.223583333,0.1325,0.16275
2017-02-15,0.18875,0.184875,0.172,0.140666667,0.154666667,0.177166667,0.176,0.2155,0.185083333,0.2,0.177,0.176333333,0.1985,0.1855,0.15075,0.223458333,0.133083333,0.163666667
2017-02-16,0.195208333,0.185,0.172,0.14,0.15475,0.179291667,0.176833333,0.230375,0.184041667,0.2,0.177333333,0.177833333,0.202416667,0.1875,0.1545,0.227958333,0.134333333,0.165041667
2017-02-17,0.182583333,0.185,0.172,0.14,0.155125,0.178041667,0.178291667,0.217708333,0.184,0.200291667,0.178,0.1765,0.201791667,0.1875,0.153541667,0.216875,0.1355,0.166208333
