SWaN1,,,,,,,,
DateTime,,SensorID,,VWC,,Temp,,BEC
9/15/20 0:00,,1,,2230.66,,16.1,,2
9/15/20 0:00,,2,,2241,,15,,2
9/15/20 0:00,,3,,2325.19,,19.1,,1
9/15/20 0:00,,4,,2226.29,,19.1,,1
9/15/20 0:00,,1,,2231.21,,16.1,,2
9/15/20 0:00,,2,,2243.16,,15.1,,2
9/15/20 0:00,,3,,2323.9,,19.1,,1
9/15/20 0:00,,4,,2228.47,,19.1,,1
9/15/20 0:00,,1,,2230.46,,16.1,,3
9/15/20 0:00,,2,,2241.85,,15.1,,2
9/15/20 0:00,,3,,2324.82,,19.1,,2
9/15/20 0:00,,4,,2228.71,,19.1,,2
9/15/20 0:00,,1,,2223.97,,16.1,,2
9/15/20 0:00,,2,,2240.86,,15.1,,1
9/15/20 0:00,,3,,2323.68,,19.1,,1
9/15/20 0:00,,4,,2228.02,,19.1,,1
9/15/20 0:00,,1,,2231.21,,16.1,,3
9/15/20 0:00,,2,,2242.85,,15.1,,1
9/15/20 0:00,,3,,2323.59,,19,,2
9/15/20 0:00,,4,,2223.15,,19.1,,1
9/15/20 0:00,,1,,2230.92,,16.1,,2
9/15/20 0:00,,2,,2242.1,,15.1,,1
9/15/20 0:00,,3,,2321.55,,19,,1
9/15/20 0:00,,4,,2227.59,,19,,1
9/15/20 0:00,,1,,2231.19,,16.1,,2
9/15/20 0:00,,2,,2240.75,,15.1,,2
9/15/20 0:00,,3,,2322.7,,19,,1
9/15/20 0:00,,4,,2226.98,,19,,2
9/15/20 0:00,,1,,2230.86,,16.1,,2
9/15/20 0:00,,2,,2241.91,,15.2,,2
9/15/20 0:00,,3,,2323.11,,19,,1
9/15/20 0:00,,4,,2226.17,,19,,1
9/15/20 0:00,,1,,2223.63,,16.1,,2
9/15/20 0:00,,2,,2242.2,,15.2,,2
9/15/20 0:00,,3,,2323.11,,19,,2
9/15/20 0:00,,4,,2225.15,,19,,2
9/15/20 0:00,,1,,2223.39,,16.1,,2
9/15/20 0:00,,2,,2241.12,,15.2,,2
9/15/20 0:00,,3,,2322.71,,19,,1
9/15/20 0:00,,4,,2224.27,,19,,1
9/15/20 0:00,,1,,2229.41,,16.1,,2
9/15/20 0:00,,2,,2241.53,,15.2,,2
9/15/20 0:00,,3,,2323.11,,19,,2
9/15/20 0:00,,4,,2223.67,,19,,2
9/15/20 0:00,,1,,2230.71,,16.1,,2
9/15/20 0:00,,2,,2241.51,,15.2,,2
9/15/20 0:00,,3,,2322.24,,19,,1
9/15/20 0:00,,4,,2223.94,,19,,2
9/15/20 0:00,,1,,2230.29,,16.1,,2
9/15/20 0:00,,2,,2240.03,,15.3,,1
9/15/20 0:00,,3,,2322.69,,19,,1
9/15/20 0:00,,4,,2220.62,,18.9,,1
9/15/20 0:00,,1,,2230.17,,16,,2
9/15/20 0:00,,2,,2241.1,,15.3,,2
9/15/20 0:00,,3,,2322.38,,19,,1
9/15/20 0:00,,4,,2222.01,,18.9,,1
9/15/20 0:00,,1,,2230.21,,16,,2
9/15/20 0:00,,2,,2240.86,,15.3,,2
9/15/20 0:00,,3,,2319.8,,19,,2
9/15/20 0:00,,4,,2218.69,,18.9,,1
9/15/20 0:00,,1,,2228.89,,16,,2
9/15/20 0:00,,2,,2239.22,,15.3,,2
9/15/20 0:00,,3,,2321.17,,19,,1
9/15/20 0:00,,4,,2219.5,,18.9,,1
9/15/20 0:00,,1,,2222.69,,16,,2
9/15/20 0:00,,2,,2240.92,,15.3,,2
9/15/20 0:00,,3,,2321.56,,19,,2
9/15/20 0:00,,4,,2221.19,,18.9,,1
9/15/20 0:00,,1,,2222.06,,16,,2
9/15/20 0:00,,2,,2240.84,,15.3,,2
9/15/20 0:00,,3,,2319.44,,19,,2
