SWaN2,,,,,,,,
DateTime,,SensorID,,VWC,,Temp,,BEC
12/4/18 14:00,,2,,2928.87,,5.1,,11
12/4/18 14:00,,3,,2644.39,,8,,3
12/4/18 14:00,,4,,2774.11,,8,,4
12/4/18 15:00,,1,,2878.54,,6.1,,3
12/4/18 15:00,,2,,2925.37,,5.1,,9
12/4/18 15:00,,3,,2642.21,,8,,0
12/4/18 15:00,,4,,2771.73,,7.9,,4
1/30/19 0:00,,1,,2806.57,,2,,1
1/30/19 0:00,,2,,2880.46,,1,,9
1/30/19 0:00,,3,,2521.13,,4.5,,1
1/30/19 0:00,,4,,2737.66,,4.4,,2
1/30/19 0:00,,1,,2807.25,,2,,1
1/30/19 0:00,,2,,2878.23,,1,,11
1/30/19 0:00,,3,,2519.73,,4.5,,1
1/30/19 0:00,,4,,2737.41,,4.4,,3
1/30/19 0:00,,1,,2804.12,,2,,2
1/30/19 0:00,,2,,2877.96,,1,,9
1/30/19 0:00,,3,,2518.36,,4.5,,1
1/30/19 0:00,,4,,2736.45,,4.4,,2
3/27/19 11:00,,1,,2736.43,,1.7,,3
3/27/19 11:00,,2,,2792.26,,1.1,,11
3/27/19 11:00,,3,,2381.05,,3.4,,1
3/27/19 11:00,,4,,2643.75,,2.6,,3
3/27/19 12:00,,1,,2745.01,,1.7,,2
3/27/19 12:00,,2,,2809.38,,1.1,,11
3/27/19 12:00,,3,,2383.44,,3.4,,1
3/27/19 12:00,,4,,2656.99,,2.6,,4
3/27/19 13:00,,1,,2743.3,,1.7,,3
3/27/19 13:00,,2,,2807.77,,1.1,,9
3/27/19 13:00,,3,,2382.74,,3.4,,1
3/27/19 13:00,,4,,2651.83,,2.5,,1
3/27/19 14:00,,1,,2749.94,,1.7,,5
3/27/19 14:00,,2,,2809.08,,1.1,,9
3/27/19 14:00,,3,,2382.86,,3.3,,2
3/27/19 14:00,,4,,2650.36,,2.5,,3
3/27/19 15:00,,1,,2764.94,,1.7,,2
3/27/19 15:00,,2,,2811.65,,1.1,,10
3/27/19 15:00,,3,,2382.57,,3.3,,0
3/27/19 15:00,,4,,2650.67,,2.6,,3
5/15/19 17:00,,1,,2820.77,,8,,1
5/15/19 17:00,,2,,2887.14,,8.1,,10
5/15/19 17:00,,3,,2583.14,,11.2,,2
5/15/19 17:00,,4,,2738.62,,12.2,,6
5/15/19 18:00,,1,,2820,,8,,2
5/15/19 18:00,,2,,2886.49,,8.2,,8
5/15/19 18:00,,3,,2580.54,,11.2,,1
5/15/19 18:00,,4,,2726.9,,12.4,,4
5/15/19 19:00,,1,,2819.76,,8,,7
5/15/19 19:00,,2,,2886.44,,8.2,,9
5/15/19 19:00,,3,,2580.41,,11.2,,1
5/15/19 19:00,,4,,2735.07,,12.6,,4
5/15/19 20:00,,1,,2819,,8.1,,3
5/15/19 20:00,,2,,2885.08,,8.3,,11
5/15/19 20:00,,3,,2579.78,,11.2,,2
5/15/19 20:00,,4,,2726.41,,12.8,,4
5/15/19 21:00,,1,,2814.26,,8.1,,3
5/15/19 21:00,,2,,2886.05,,8.3,,10
5/15/19 21:00,,3,,2579.05,,11.2,,1
5/15/19 21:00,,4,,2725.14,,12.9,,5
5/15/19 22:00,,1,,2818.06,,8.1,,3
5/15/19 22:00,,2,,2878.98,,8.3,,10
5/15/19 22:00,,3,,2577.73,,11.2,,1
5/15/19 22:00,,4,,2726.87,,12.9,,4
5/15/19 23:00,,1,,2812.61,,8.1,,4
5/15/19 23:00,,2,,2885.79,,8.4,,10
5/15/19 23:00,,3,,2577.96,,11.3,,3
5/15/19 23:00,,4,,2732.37,,12.9,,4
6/27/19 11:00,,1,,2669.4,,14.1,,1
6/27/19 11:00,,2,,2734.49,,15.1,,8
6/27/19 11:00,,3,,2351.17,,18.3,,1
6/27/19 11:00,,4,,2608.41,,20.7,,4
6/27/19 12:00,,1,,2667.76,,14.1,,3
6/27/19 12:00,,2,,2730.65,,15.1,,9
6/27/19 12:00,,3,,2350.07,,18.3,,0
6/27/19 12:00,,4,,2600.39,,20.7,,3
6/27/19 13:00,,1,,2661.5,,14.1,,3
6/27/19 13:00,,2,,2725.99,,15.1,,10
6/27/19 13:00,,3,,2349.95,,18.3,,0
6/27/19 13:00,,4,,2599.43,,20.7,,5
6/27/19 14:00,,1,,2664.58,,14.1,,0
6/27/19 14:00,,2,,2716.52,,15.1,,8
6/27/19 14:00,,3,,2349.14,,18.3,,1
6/27/19 14:00,,4,,2598.24,,20.6,,3
6/27/19 15:00,,1,,2662.16,,14.1,,2
6/27/19 15:00,,2,,2715.17,,15.2,,9
6/27/19 15:00,,3,,2348.71,,18.3,,1
6/27/19 15:00,,4,,2599.34,,20.6,,4
6/27/19 16:00,,1,,2655.56,,14.1,,2
6/27/19 16:00,,2,,2716.17,,15.2,,10
6/27/19 16:00,,3,,2346.4,,18.2,,1
6/27/19 16:00,,4,,2598.47,,20.5,,4
8/1/19 11:00,,1,,2556.16,,17.3,,1
8/1/19 11:00,,2,,2585.73,,18.2,,6
8/1/19 11:00,,3,,2279.87,,21.3,,1
8/1/19 11:00,,4,,2488.58,,23.3,,4
8/1/19 12:00,,1,,2545.37,,17.3,,1
8/1/19 12:00,,2,,2576.05,,18.2,,7
8/1/19 12:00,,4,,2482.5,,23.3,,3
8/1/19 13:00,,1,,2543.86,,17.3,,1
8/1/19 13:00,,2,,2575.66,,18.2,,7
8/1/19 13:00,,3,,2278.37,,21.2,,1
8/1/19 13:00,,4,,2480.06,,23.2,,3
8/1/19 14:00,,1,,2541.06,,17.3,,1
8/1/19 14:00,,2,,2566.79,,18.2,,8
8/1/19 14:00,,3,,2277.85,,21.2,,0
8/1/19 14:00,,4,,2481.5,,23.1,,3
8/1/19 15:00,,1,,2548.4,,17.3,,0
8/1/19 15:00,,2,,2565.85,,18.2,,7
8/1/19 15:00,,3,,2277.69,,21.2,,1
8/1/19 15:00,,4,,2479.17,,23,,3
8/1/19 16:00,,1,,2537.3,,17.3,,1
8/1/19 16:00,,3,,2277.48,,21.1,,1
8/1/19 16:00,,4,,2477.79,,23,,2
9/4/19 0:00,,1,,NA,,NA,,NA
9/4/19 0:00,,2,,NA,,NA,,NA
9/4/19 0:00,,3,,NA,,NA,,NA
9/4/19 0:00,,4,,NA,,NA,,NA
10/18/19 0:00,,1,,NA,,NA,,NA
10/18/19 0:00,,2,,NA,,NA,,NA
10/18/19 0:00,,3,,NA,,NA,,NA
10/18/19 0:00,,4,,NA,,NA,,NA
3/11/20 15:10,,1,,2508.53,,3.9,,4
3/11/20 15:10,,2,,2506.11,,4.7,,2
3/11/20 15:10,,3,,2658.87,,6.3,,3
3/11/20 15:10,,4,,2462.85,,7,,2
3/11/20 15:20,,1,,2508.78,,3.9,,4
3/11/20 15:20,,2,,2506.36,,4.7,,2
3/11/20 15:20,,3,,2656.5,,6.3,,3
3/11/20 15:20,,4,,2460.07,,7,,2
3/11/20 15:30,,1,,2510.26,,4,,4
3/11/20 15:30,,2,,2512.84,,3,,1
3/11/20 15:30,,3,,2664.57,,6.2,,2
3/11/20 15:30,,4,,2471.3,,6.4,,2
3/11/20 15:40,,1,,2516.64,,4,,4
3/11/20 15:40,,2,,2515.16,,3,,2
3/11/20 15:40,,3,,2664.6,,6.2,,3
3/11/20 15:40,,4,,2476.76,,6.4,,2
3/11/20 15:50,,1,,2516.05,,4,,5
3/11/20 15:50,,2,,2515.17,,3,,2
3/11/20 15:50,,3,,2664.57,,6.2,,3
3/11/20 15:50,,4,,2477.39,,6.4,,2
3/11/20 16:00,,1,,2512.42,,4,,5
3/11/20 16:00,,2,,2513.64,,3,,2
3/11/20 16:00,,3,,2664.19,,6.2,,3
3/11/20 16:00,,4,,2472.42,,6.4,,2
3/11/20 16:10,,1,,2516.27,,4,,4
3/11/20 16:10,,2,,2515.34,,3,,3
3/11/20 16:10,,3,,2668.09,,6.2,,3
3/11/20 16:10,,4,,2476.05,,6.4,,1
3/11/20 16:20,,1,,2516.51,,4,,4
3/11/20 16:20,,2,,2513.13,,3,,3
3/11/20 16:20,,3,,2668.1,,6.2,,3
3/11/20 16:20,,4,,2476.66,,6.4,,2
3/11/20 16:30,,1,,2511.91,,4,,5
3/11/20 16:30,,2,,2513.36,,3,,2
3/11/20 16:30,,3,,2667.55,,6.2,,3
3/11/20 16:30,,4,,2476.6,,6.4,,2
3/11/20 16:40,,1,,2515.78,,4,,4
3/11/20 16:40,,2,,2514.88,,3,,3
3/11/20 16:40,,3,,2664.46,,6.2,,2
3/11/20 16:40,,4,,2472.29,,6.4,,2
3/11/20 16:50,,1,,2515.88,,4,,5
3/11/20 16:50,,2,,2515.8,,3,,3
3/11/20 16:50,,3,,2667.92,,6.2,,3
3/11/20 16:50,,4,,2476.15,,6.4,,2
3/11/20 17:00,,1,,2515.7,,4,,4
3/11/20 17:00,,2,,2515.54,,3,,3
3/11/20 17:00,,3,,2664.47,,6.2,,3
3/11/20 17:00,,4,,2471.94,,6.4,,2
3/11/20 17:10,,1,,2516.22,,4,,4
3/11/20 17:10,,2,,2515.27,,3,,3
3/11/20 17:10,,3,,2668.86,,6.2,,3
3/11/20 17:10,,4,,2472.85,,6.4,,2
3/11/20 17:20,,1,,2512.4,,4,,4
3/11/20 17:20,,2,,2514.05,,3,,3
3/11/20 17:20,,3,,2664.52,,6.2,,3
3/11/20 17:20,,4,,2472.68,,6.4,,2
3/11/20 17:30,,1,,2516.01,,4,,4
3/11/20 17:30,,2,,2515.51,,3,,3
3/11/20 17:30,,3,,2664.84,,6.2,,2
3/11/20 17:30,,4,,2472.24,,6.4,,2
3/11/20 17:40,,1,,2511.89,,4,,4
3/11/20 17:40,,2,,2514.96,,3,,2
3/11/20 17:40,,3,,2664.58,,6.2,,3
3/11/20 17:40,,4,,2476.32,,6.4,,2
3/11/20 17:50,,1,,2511.98,,4,,4
3/11/20 17:50,,2,,2513.44,,3,,3
3/11/20 17:50,,3,,2664.48,,6.2,,3
3/11/20 17:50,,4,,2476.83,,6.4,,2
3/11/20 18:00,,1,,2512,,4,,4
3/11/20 18:00,,2,,2515.69,,3,,3
3/11/20 18:00,,3,,2667.88,,6.2,,3
3/11/20 18:00,,4,,2476.37,,6.4,,2
3/11/20 18:10,,1,,2512.02,,4,,4
3/11/20 18:10,,2,,2513.69,,3.1,,4
3/11/20 18:10,,3,,2664.43,,6.2,,3
3/11/20 18:10,,4,,2475.8,,6.4,,2
3/11/20 18:20,,1,,2516,,3.9,,4
3/11/20 18:20,,2,,2513.28,,3.1,,2
3/11/20 18:20,,3,,2667.43,,6.2,,3
3/11/20 18:20,,4,,2471.16,,6.4,,2
3/11/20 18:30,,1,,2515.85,,3.9,,4
3/11/20 18:30,,2,,2515.02,,3.1,,2
3/11/20 18:30,,3,,2668.06,,6.2,,3
3/11/20 18:30,,4,,2471.87,,6.4,,2
3/11/20 18:40,,1,,2512.15,,3.9,,5
3/11/20 18:40,,2,,2515.2,,3.1,,2
3/11/20 18:40,,3,,2668.01,,6.2,,2
3/11/20 18:40,,4,,2476.58,,6.4,,2
3/11/20 18:50,,1,,2512.37,,3.9,,4
3/11/20 18:50,,2,,2513.23,,3.1,,2
3/11/20 18:50,,3,,2668.54,,6.2,,3
3/11/20 18:50,,4,,2475.83,,6.4,,2
3/11/20 19:00,,1,,2512.05,,3.9,,4
3/11/20 19:00,,2,,2514.4,,3.1,,2
3/11/20 19:00,,3,,2664.39,,6.2,,2
3/11/20 19:00,,4,,2475.43,,6.4,,2
3/11/20 19:10,,1,,2515.53,,3.9,,4
3/11/20 19:10,,2,,2513.01,,3.1,,3
3/11/20 19:10,,3,,2668.31,,6.2,,3
3/11/20 19:10,,4,,2476.96,,6.4,,2
3/11/20 19:20,,1,,2516.14,,3.9,,6
3/11/20 19:20,,2,,2514.31,,3.1,,2
3/11/20 19:20,,3,,2667.89,,6.2,,3
3/11/20 19:20,,4,,2472.01,,6.4,,2
3/11/20 19:30,,1,,2512.54,,3.9,,5
3/11/20 19:30,,2,,2514.95,,3.1,,2
3/11/20 19:30,,3,,2664.54,,6.2,,3
3/11/20 19:30,,4,,2476.68,,6.4,,2
3/11/20 19:40,,1,,2512.36,,3.9,,5
3/11/20 19:40,,2,,2513.11,,3.1,,2
3/11/20 19:40,,3,,2664.58,,6.2,,3
3/11/20 19:40,,4,,2476.29,,6.4,,2
3/11/20 19:50,,1,,2515.82,,3.9,,4
3/11/20 19:50,,2,,2514.7,,3.1,,2
3/11/20 19:50,,3,,2667.72,,6.2,,3
3/11/20 19:50,,4,,2475.79,,6.4,,2
3/11/20 20:00,,1,,2515.82,,3.9,,4
3/11/20 20:00,,2,,2514.4,,3.1,,3
3/11/20 20:00,,3,,2664.51,,6.2,,2
3/11/20 20:00,,4,,2475.57,,6.4,,2
3/11/20 20:10,,1,,2512.04,,3.9,,4
3/11/20 20:10,,2,,2514.89,,3.2,,2
3/11/20 20:10,,3,,2667.54,,6.2,,2
3/11/20 20:10,,4,,2476.4,,6.4,,2
3/11/20 20:20,,1,,2515.26,,3.9,,4
3/11/20 20:20,,2,,2513.23,,3.2,,3
3/11/20 20:20,,3,,2668.39,,6.2,,2
3/11/20 20:20,,4,,2476.18,,6.4,,2
3/11/20 20:30,,1,,2512.21,,3.9,,4
3/11/20 20:30,,2,,2514.78,,3.2,,2
3/11/20 20:30,,3,,2668.53,,6.2,,3
3/11/20 20:30,,4,,2476.06,,6.3,,2
3/11/20 20:40,,1,,2515.74,,3.9,,4
3/11/20 20:40,,2,,2512.65,,3.2,,3
3/11/20 20:40,,3,,2668.28,,6.2,,2
3/11/20 20:40,,4,,2476.48,,6.3,,2
3/11/20 20:50,,1,,2515.92,,3.9,,4
3/11/20 20:50,,2,,2513.14,,3.2,,3
3/11/20 20:50,,3,,2666.97,,6.2,,2
3/11/20 20:50,,4,,2475.14,,6.3,,2
3/11/20 21:00,,1,,2515.03,,3.9,,5
3/11/20 21:00,,2,,2514.9,,3.2,,3
3/11/20 21:00,,3,,2663.87,,6.2,,3
3/11/20 21:00,,4,,2476.29,,6.3,,2
3/11/20 21:10,,1,,2515.39,,3.9,,5
3/11/20 21:10,,2,,2513.17,,3.2,,3
3/11/20 21:10,,3,,2667.62,,6.2,,3
3/11/20 21:10,,4,,2476.94,,6.3,,2
3/11/20 21:20,,1,,2515.55,,3.9,,4
3/11/20 21:20,,2,,2514.14,,3.2,,3
3/11/20 21:20,,3,,2668.97,,6.2,,3
3/11/20 21:20,,4,,2475.71,,6.3,,2
3/11/20 21:30,,1,,2511.87,,3.9,,4
3/11/20 21:30,,2,,2513.57,,3.2,,3
3/11/20 21:30,,3,,2667.97,,6.2,,3
3/11/20 21:30,,4,,2475.69,,6.3,,2
3/11/20 21:40,,1,,2515.62,,3.9,,4
3/11/20 21:40,,2,,2514.79,,3.2,,3
3/11/20 21:40,,3,,2668.02,,6.2,,2
3/11/20 21:40,,4,,2471.88,,6.2,,2
3/11/20 21:50,,1,,2512.56,,3.9,,4
3/11/20 21:50,,2,,2514.11,,3.2,,2
3/11/20 21:50,,3,,2664.6,,6.2,,3
3/11/20 21:50,,4,,2475.73,,6.2,,2
3/11/20 22:00,,1,,2515.48,,3.9,,4
3/11/20 22:00,,2,,2512.82,,3.2,,2
3/11/20 22:00,,3,,2668.31,,6.2,,3
3/11/20 22:00,,4,,2475.65,,6.2,,2
3/11/20 22:10,,1,,2515.53,,3.9,,4
3/11/20 22:10,,2,,2514.48,,3.2,,3
3/11/20 22:10,,3,,2667.31,,6.2,,3
3/11/20 22:10,,4,,2472.1,,6.2,,2
3/11/20 22:20,,1,,2512.05,,3.9,,4
3/11/20 22:20,,2,,2512.73,,3.2,,3
3/11/20 22:20,,3,,2667.58,,6.2,,2
3/11/20 22:20,,4,,2475.68,,6.2,,2
3/11/20 22:30,,1,,2512.08,,3.9,,5
3/11/20 22:30,,2,,2514.8,,3.2,,3
3/11/20 22:30,,3,,2665.15,,6.2,,3
3/11/20 22:30,,4,,2471.05,,6.2,,2
3/11/20 22:40,,1,,2511.72,,3.9,,5
3/11/20 22:40,,2,,2514.26,,3.2,,3
3/11/20 22:40,,3,,2664.46,,6.2,,3
3/11/20 22:40,,4,,2471.42,,6.1,,2
3/11/20 22:50,,1,,2511.74,,3.9,,4
3/11/20 22:50,,2,,2513.04,,3.2,,3
3/11/20 22:50,,3,,2665.23,,6.2,,3
3/11/20 22:50,,4,,2471.51,,6.1,,2
3/11/20 23:00,,1,,2515.32,,3.9,,3
3/11/20 23:00,,2,,2514.03,,3.2,,2
3/11/20 23:00,,3,,2667.95,,6.2,,3
3/11/20 23:00,,4,,2475.89,,6.1,,2
3/11/20 23:10,,1,,2515.36,,3.9,,4
3/11/20 23:10,,2,,2512.84,,3.2,,2
3/11/20 23:10,,3,,2665.08,,6.2,,2
3/11/20 23:10,,4,,2470.91,,6.1,,2
3/11/20 23:20,,1,,2515.87,,3.9,,4
3/11/20 23:20,,2,,2514,,3.2,,3
3/11/20 23:20,,3,,2667.97,,6.2,,3
3/11/20 23:20,,4,,2475.88,,6.1,,2
3/11/20 23:30,,1,,2511.67,,3.9,,5
3/11/20 23:30,,2,,2514.17,,3.2,,3
3/11/20 23:30,,3,,2665.24,,6.2,,2
3/11/20 23:30,,4,,2476.04,,6.1,,2
3/11/20 23:40,,1,,2515.91,,3.9,,5
3/11/20 23:40,,2,,2512.59,,3.2,,2
3/11/20 23:40,,3,,2668.59,,6.2,,2
3/11/20 23:40,,4,,2471.37,,6.1,,2
3/11/20 23:50,,1,,2514.89,,3.9,,3
3/11/20 23:50,,2,,2513.84,,3.2,,3
3/11/20 23:50,,3,,2664.46,,6.2,,3
3/11/20 23:50,,4,,2471.16,,6.1,,2
9/15/20 0:00,,1,,2302.53,,16,,1
9/15/20 0:00,,2,,2257.13,,15.5,,4
9/15/20 0:00,,3,,2189.57,,19,,1
9/15/20 0:00,,4,,2321.91,,19,,2
9/15/20 0:00,,1,,2307.41,,16,,1
9/15/20 0:00,,2,,2265.06,,15.5,,4
9/15/20 0:00,,3,,2190.68,,19,,1
9/15/20 0:00,,4,,2324.71,,19,,2
9/15/20 0:00,,1,,2306.72,,16,,1
9/15/20 0:00,,2,,2264.22,,15.5,,4
9/15/20 0:00,,3,,2189.89,,19,,1
9/15/20 0:00,,4,,2330.49,,19,,2
9/15/20 0:00,,1,,2317.45,,16,,1
9/15/20 0:00,,2,,2264.65,,15.5,,4
9/15/20 0:00,,3,,2189.76,,19,,1
9/15/20 0:00,,4,,2323.82,,19,,2
9/15/20 0:00,,1,,2306.21,,16,,1
9/15/20 0:00,,2,,2261.4,,15.5,,4
9/15/20 0:00,,3,,2190.36,,19,,1
9/15/20 0:00,,4,,2323.61,,19,,2
9/15/20 0:00,,1,,2305.67,,16,,1
9/15/20 0:00,,2,,2260.78,,15.5,,4
9/15/20 0:00,,3,,2190.52,,19,,1
9/15/20 0:00,,4,,2323.43,,19,,2
9/15/20 0:00,,1,,2315.2,,16,,1
9/15/20 0:00,,2,,2258.95,,15.5,,4
9/15/20 0:00,,3,,2189.87,,19,,1
9/15/20 0:00,,4,,2323.96,,19,,2
9/15/20 0:00,,1,,2315.14,,16,,1
9/15/20 0:00,,2,,2255.41,,15.5,,4
9/15/20 0:00,,3,,2190.67,,19,,1
9/15/20 0:00,,4,,2329.99,,18.9,,2
9/15/20 0:00,,1,,2312.75,,16,,1
9/15/20 0:00,,2,,2258.32,,15.4,,4
9/15/20 0:00,,3,,2191,,19,,1
9/15/20 0:00,,4,,2322.49,,18.9,,2
9/15/20 0:00,,1,,2312.29,,16,,1
9/15/20 0:00,,2,,2255.39,,15.4,,4
9/15/20 0:00,,3,,2190.56,,19,,1
9/15/20 0:00,,4,,2329.19,,18.9,,2
9/15/20 0:00,,1,,2311.97,,16,,1
9/15/20 0:00,,2,,2252.86,,15.4,,4
9/15/20 0:00,,3,,2189.78,,19,,1
9/15/20 0:00,,4,,2323.22,,18.9,,2
9/15/20 0:00,,1,,2310.52,,16,,1
9/15/20 0:00,,2,,2252.9,,15.4,,4
9/15/20 0:00,,3,,2191.18,,19,,1
9/15/20 0:00,,4,,2330.39,,18.9,,2
9/15/20 0:00,,1,,2310.33,,16,,1
9/15/20 0:00,,2,,2254.2,,15.4,,4
9/15/20 0:00,,3,,2190.75,,19,,1
9/15/20 0:00,,4,,2322.19,,18.9,,2
9/15/20 0:00,,1,,2311.17,,16,,1
9/15/20 0:00,,2,,2253,,15.4,,4
9/15/20 0:00,,3,,2189.48,,18.9,,1
9/15/20 0:00,,4,,2328.42,,18.9,,2
9/15/20 0:00,,1,,2299.84,,16,,1
9/15/20 0:00,,2,,2249.06,,15.4,,4
9/15/20 0:00,,3,,2190.29,,18.9,,1
9/15/20 0:00,,4,,2321.19,,18.9,,2
9/15/20 0:00,,1,,2298.53,,16,,1
9/15/20 0:00,,2,,2250.81,,15.4,,4
9/15/20 0:00,,3,,2189.57,,18.9,,1
9/15/20 0:00,,4,,2321.06,,18.9,,2
9/15/20 0:00,,1,,2307.24,,16,,1
9/15/20 0:00,,2,,2250.1,,15.4,,4
9/15/20 0:00,,3,,2189.44,,18.9,,1
9/15/20 0:00,,4,,2320.5,,18.9,,2
9/15/20 0:00,,1,,2307.99,,15.9,,1
9/15/20 0:00,,2,,2245.21,,15.4,,4
9/15/20 0:00,,3,,2190.57,,18.9,,1
9/15/20 0:00,,4,,2320.43,,18.9,,2
9/15/20 0:00,,1,,2297.02,,15.9,,1
9/15/20 0:00,,2,,2244.65,,15.4,,4
9/15/20 0:00,,3,,2189.45,,18.9,,1
9/15/20 0:00,,4,,2328.69,,18.9,,2
9/15/20 0:00,,1,,2296.08,,15.9,,1
9/15/20 0:00,,2,,2243.79,,15.4,,4
9/15/20 0:00,,3,,2189.1,,18.9,,1
9/15/20 0:00,,4,,2320.94,,18.9,,2
9/15/20 0:00,,1,,2295.18,,15.9,,1
9/15/20 0:00,,2,,2244.82,,15.4,,4
9/15/20 0:00,,3,,2188.92,,18.9,,1
9/15/20 0:00,,4,,2319.69,,18.8,,2
9/15/20 0:00,,1,,2294.95,,15.9,,1
9/15/20 0:00,,2,,2243.91,,15.4,,4
9/15/20 0:00,,3,,2188.89,,18.9,,1
9/15/20 0:00,,4,,2326.41,,18.8,,2
9/15/20 0:00,,1,,2303.08,,15.9,,1
9/15/20 0:00,,2,,2242.54,,15.4,,4
9/15/20 0:00,,3,,2188.92,,18.9,,1
9/15/20 0:00,,4,,2326.24,,18.8,,2
9/15/20 0:00,,1,,2302.46,,15.9,,1
9/15/20 0:00,,2,,2241.87,,15.4,,4
9/15/20 0:00,,3,,2189.53,,18.9,,1
9/15/20 0:00,,4,,2326.29,,18.8,,2
9/15/20 0:00,,1,,2301.8,,15.9,,1
9/15/20 0:00,,2,,2240.03,,15.4,,4
9/15/20 0:00,,3,,2189.28,,18.8,,1
9/15/20 0:00,,4,,2325.95,,18.8,,2
9/15/20 0:00,,1,,2291.65,,15.9,,1
9/15/20 0:00,,2,,2236.23,,15.4,,4
9/15/20 0:00,,3,,2188.05,,18.8,,1
9/15/20 0:00,,4,,2319.07,,18.8,,2
9/15/20 0:00,,1,,2295.16,,15.9,,1
9/15/20 0:00,,2,,2235.37,,15.4,,4
9/15/20 0:00,,3,,2189.12,,18.8,,0
9/15/20 0:00,,4,,2325.34,,18.8,,2
9/15/20 0:00,,1,,2300.01,,15.9,,1
9/15/20 0:00,,2,,2234.39,,15.4,,4
9/15/20 0:00,,3,,2189.83,,18.8,,1
9/15/20 0:00,,4,,2318.48,,18.8,,2
9/15/20 0:00,,1,,2299.33,,15.9,,1
9/15/20 0:00,,2,,2235.27,,15.4,,4
9/15/20 0:00,,3,,2188.16,,18.8,,1
9/15/20 0:00,,4,,2325.64,,18.8,,2
9/15/20 0:00,,1,,2289.69,,15.9,,1
9/15/20 0:00,,2,,2235.63,,15.4,,4
9/15/20 0:00,,3,,2188.15,,18.8,,1
9/15/20 0:00,,4,,2319.2,,18.7,,2
9/15/20 0:00,,1,,2287.94,,15.9,,1
9/15/20 0:00,,2,,2231.24,,15.4,,4
9/15/20 0:00,,3,,2188.79,,18.8,,1
9/15/20 0:00,,4,,2318.2,,18.7,,2
9/15/20 0:00,,1,,2298.61,,15.9,,1
